machine_id,timestamp,motor_temp,vibration,load,ambient_temp,operating_hours,weeks_to_failure,falla,bearing_temp,delta_temp,relative_load,hours_since_failure
SCREW_011,2023-04-23,90.1,5.01,160.1,35.8,2707.0,0.0,1,84.09816562475123,54.3,0.4851515151515151,0.0
SCREW_011,2023-04-30,76.6,1.69,213.8,32.9,2882.0,5.0,0,73.5551104895971,43.7,0.6478787878787879,175.0
SCREW_011,2023-05-07,80.4,2.22,174.9,25.6,3016.0,4.0,0,75.20133538914155,54.8,0.53,309.0
SCREW_011,2023-05-14,78.0,1.88,266.4,32.8,3214.0,3.0,0,71.49722575325642,45.2,0.8072727272727273,507.0
SCREW_011,2023-05-21,75.4,2.37,251.4,26.9,3404.0,2.0,0,73.73881056224275,48.50000000000001,0.7618181818181818,697.0
SCREW_011,2023-05-28,77.9,2.33,221.0,32.0,3516.0,1.0,0,71.81327961524013,45.900000000000006,0.6696969696969697,809.0
SCREW_011,2023-06-04,91.4,4.52,137.0,27.5,3691.0,0.0,1,87.7252475178917,63.900000000000006,0.4151515151515151,0.0
SCREW_011,2023-06-11,81.0,2.88,309.1,26.7,3910.0,1.0,0,74.85880266281369,54.3,0.9366666666666668,219.0
SCREW_011,2023-06-18,89.7,4.52,194.6,27.8,4021.0,0.0,1,86.22651831308504,61.900000000000006,0.5896969696969697,0.0
SCREW_011,2023-06-25,90.2,4.42,182.0,28.9,4208.0,0.0,1,88.80976420132905,61.3,0.5515151515151515,0.0
SCREW_011,2023-07-02,90.8,4.25,142.4,31.5,4330.0,0.0,1,89.05508487576633,59.3,0.4315151515151515,0.0
SCREW_011,2023-07-09,88.8,3.98,158.4,25.1,4546.0,0.0,1,83.70383010667723,63.7,0.48,0.0
SCREW_011,2023-07-16,88.2,5.04,166.7,23.6,4688.0,1.0,0,82.68055499655703,64.6,0.5051515151515151,142.0
SCREW_011,2023-07-23,88.1,4.4,148.7,28.2,4921.0,0.0,1,84.90863325020881,59.89999999999999,0.4506060606060605,0.0
SCREW_011,2023-07-30,91.5,4.99,120.8,26.6,5042.0,0.0,1,85.22281508244525,64.9,0.366060606060606,0.0
SCREW_011,2023-08-06,95.4,4.12,80.0,22.7,5235.0,0.0,1,93.72304012453792,72.7,0.2424242424242424,0.0
SCREW_011,2023-08-13,93.0,4.51,142.8,21.5,5379.0,0.0,1,88.13215959729463,71.5,0.4327272727272727,0.0
SCREW_011,2023-08-20,81.5,2.39,261.3,25.1,5554.0,2.0,0,78.92203239952491,56.4,0.7918181818181819,175.0
SCREW_011,2023-08-27,87.7,5.6,227.3,24.1,5709.0,1.0,0,84.00367221560433,63.6,0.6887878787878788,330.0
SCREW_011,2023-09-03,91.3,4.86,173.1,29.3,5885.0,0.0,1,86.20520265736717,62.0,0.5245454545454545,0.0
SCREW_011,2023-09-10,88.3,5.43,151.7,25.4,6054.0,0.0,1,85.0208267305679,62.9,0.4596969696969696,0.0
SCREW_011,2023-09-17,87.2,5.0,96.4,20.8,6237.0,0.0,1,82.96911108845966,66.4,0.2921212121212121,0.0
SCREW_011,2023-09-24,90.7,4.63,134.2,28.6,6394.0,0.0,1,83.68741438157112,62.1,0.4066666666666666,0.0
SCREW_011,2023-10-01,91.5,5.14,187.3,24.0,6564.0,0.0,1,87.6537837390463,67.5,0.5675757575757576,0.0
SCREW_011,2023-10-08,81.5,2.86,286.4,25.7,6710.0,1.0,0,74.82861577586972,55.8,0.8678787878787878,146.0
SCREW_011,2023-10-15,86.9,5.41,144.6,23.4,6905.0,0.0,1,84.15941370931525,63.50000000000001,0.4381818181818182,0.0
SCREW_011,2023-10-22,89.9,5.29,208.0,23.4,7130.0,0.0,1,83.84039164416944,66.5,0.6303030303030303,0.0
SCREW_011,2023-10-29,75.6,1.64,258.1,28.0,7190.0,2.0,0,67.71686275868419,47.6,0.7821212121212122,60.0
SCREW_011,2023-11-05,85.7,2.54,225.7,28.1,7406.0,1.0,0,85.64328900025458,57.6,0.683939393939394,276.0
SCREW_011,2023-11-12,84.0,4.78,130.5,33.6,7565.0,0.0,1,80.59379051094095,50.4,0.3954545454545454,0.0
SCREW_011,2023-11-19,88.7,5.55,180.5,27.9,7749.0,1.0,0,82.54585574563892,60.8,0.546969696969697,184.0
SCREW_011,2023-11-26,92.0,4.99,100.2,23.2,7950.0,0.0,1,87.40609077208599,68.8,0.3036363636363636,0.0
SCREW_011,2023-12-03,91.9,5.98,171.2,25.2,8066.0,0.0,1,86.15770825325738,66.7,0.5187878787878788,0.0
SCREW_011,2023-12-10,92.2,4.95,122.5,24.3,8209.0,,0,88.40797037343164,67.9,0.3712121212121212,143.0
SCREW_012,2023-01-01,80.5,2.62,246.2,20.1,0.0,1.0,0,75.3268204250542,60.4,0.746060606060606,
SCREW_012,2023-01-08,91.8,6.04,177.3,28.1,170.0,0.0,1,87.11135447078415,63.7,0.5372727272727273,0.0
SCREW_012,2023-01-15,88.9,4.54,156.5,19.3,333.0,0.0,1,81.56443587668039,69.60000000000001,0.4742424242424242,0.0
SCREW_012,2023-01-22,90.6,5.79,150.1,28.3,574.0,0.0,1,85.09115831339757,62.3,0.4548484848484848,0.0
SCREW_012,2023-01-29,89.0,4.86,152.4,34.3,688.0,0.0,1,83.3247946758496,54.7,0.4618181818181818,0.0
SCREW_012,2023-02-05,82.1,1.88,224.4,24.4,837.0,1.0,0,77.92375393224494,57.7,0.68,149.0
SCREW_012,2023-02-12,91.5,5.39,171.7,18.0,1034.0,0.0,1,87.47521244814499,73.5,0.5203030303030303,0.0
SCREW_012,2023-02-19,90.5,4.5,186.3,20.9,1162.0,0.0,1,86.36511637563925,69.6,0.5645454545454546,0.0
SCREW_012,2023-02-26,77.5,2.45,206.1,27.1,1332.0,2.0,0,71.7110957152434,50.4,0.6245454545454545,170.0
SCREW_012,2023-03-05,73.7,1.0,233.7,27.8,1546.0,1.0,0,69.54196896164053,45.900000000000006,0.7081818181818181,384.0
SCREW_012,2023-03-12,90.0,4.59,150.6,21.2,1660.0,0.0,1,84.42045028620717,68.8,0.4563636363636363,0.0
SCREW_012,2023-03-19,90.1,5.08,148.5,25.8,1870.0,0.0,1,80.94919840270911,64.3,0.45,0.0
SCREW_012,2023-03-26,86.4,4.11,197.0,26.0,2030.0,0.0,1,79.65775059313663,60.400000000000006,0.5969696969696969,0.0
SCREW_012,2023-04-02,93.1,5.07,116.7,30.5,2102.0,0.0,1,88.75204706433567,62.6,0.3536363636363636,0.0
SCREW_012,2023-04-09,81.8,1.8,254.1,20.6,2309.0,1.0,0,74.39757215567211,61.2,0.77,207.0
SCREW_012,2023-04-16,93.2,4.88,177.3,23.5,2499.0,0.0,1,89.01615074604311,69.7,0.5372727272727273,0.0
SCREW_012,2023-04-23,91.6,5.51,111.0,31.9,2696.0,0.0,1,90.67624907035572,59.7,0.3363636363636363,0.0
SCREW_012,2023-04-30,88.5,4.93,80.0,30.1,2874.0,0.0,1,85.51617262183481,58.4,0.2424242424242424,0.0
SCREW_012,2023-05-07,87.6,4.94,112.7,19.4,3028.0,0.0,1,86.3415838420517,68.19999999999999,0.3415151515151515,0.0
SCREW_012,2023-05-14,85.2,2.14,241.6,21.8,3167.0,2.0,0,80.90302696808261,63.400000000000006,0.7321212121212121,139.0
SCREW_012,2023-05-21,76.1,2.59,226.5,27.3,3394.0,1.0,0,71.06316324162088,48.8,0.6863636363636364,366.0
SCREW_012,2023-05-28,91.8,5.2,109.6,29.5,3490.0,0.0,1,83.44712537544943,62.3,0.3321212121212121,0.0
SCREW_012,2023-06-04,89.7,3.17,247.1,24.4,3684.0,3.0,0,84.04614525247167,65.30000000000001,0.7487878787878788,194.0
SCREW_012,2023-06-11,80.0,2.16,190.9,19.5,3866.0,2.0,0,75.43820105761773,60.5,0.5784848484848485,376.0
SCREW_012,2023-06-18,90.9,5.28,130.5,26.6,4051.0,1.0,0,84.24118883763303,64.30000000000001,0.3954545454545454,561.0
SCREW_012,2023-06-25,89.6,5.04,162.8,27.9,4169.0,0.0,1,89.02227061801577,61.7,0.4933333333333333,0.0
SCREW_012,2023-07-02,89.0,4.97,143.6,27.0,4369.0,0.0,1,83.52877088378287,62.0,0.4351515151515151,0.0
SCREW_012,2023-07-09,91.7,5.7,173.3,29.2,4550.0,0.0,1,85.15826961222606,62.5,0.5251515151515151,0.0
SCREW_012,2023-07-16,89.9,4.77,125.9,20.2,4717.0,0.0,1,87.8571724915597,69.7,0.3815151515151515,0.0
SCREW_012,2023-07-23,72.0,2.06,255.5,28.8,4872.0,1.0,0,64.71249191358615,43.2,0.7742424242424243,155.0
SCREW_012,2023-07-30,89.8,5.27,167.5,23.2,4993.0,0.0,1,84.12300718501118,66.6,0.5075757575757576,0.0
SCREW_012,2023-08-06,81.0,1.76,206.0,31.5,5206.0,2.0,0,76.8305758278016,49.5,0.6242424242424243,213.0
SCREW_012,2023-08-13,88.4,5.41,152.8,26.3,5378.0,1.0,0,82.13443626778744,62.10000000000001,0.463030303030303,385.0
SCREW_012,2023-08-20,90.9,3.75,161.6,29.9,5576.0,0.0,1,81.35861428439121,61.00000000000001,0.4896969696969697,0.0
SCREW_012,2023-08-27,91.8,6.16,156.0,24.9,5708.0,0.0,1,86.43626748988301,66.9,0.4727272727272727,0.0
SCREW_012,2023-09-03,91.5,4.74,147.8,22.5,5883.0,0.0,1,86.00355882739933,69.0,0.4478787878787879,0.0
SCREW_012,2023-09-10,88.7,5.45,174.5,31.2,6030.0,0.0,1,84.61872179908049,57.5,0.5287878787878788,0.0
SCREW_012,2023-09-17,73.6,2.1,215.0,27.8,6223.0,1.0,0,70.29968873892958,45.8,0.6515151515151515,193.0
SCREW_012,2023-09-24,92.8,5.37,111.3,24.1,6343.0,0.0,1,86.13932836691151,68.69999999999999,0.3372727272727273,0.0
SCREW_012,2023-10-01,89.6,6.02,145.8,26.4,6521.0,0.0,1,86.31216765181773,63.2,0.4418181818181818,0.0
SCREW_012,2023-10-08,90.4,5.09,150.9,30.0,6730.0,0.0,1,85.25686752556122,60.400000000000006,0.4572727272727273,0.0
SCREW_012,2023-10-15,88.4,5.53,149.8,26.9,6858.0,0.0,1,84.35531489353023,61.50000000000001,0.453939393939394,0.0
SCREW_012,2023-10-22,92.6,5.94,212.2,23.8,7046.0,0.0,1,86.64204034850721,68.8,0.643030303030303,0.0
SCREW_012,2023-10-29,86.1,4.93,100.1,28.1,7247.0,0.0,1,80.4326757894261,57.99999999999999,0.3033333333333333,0.0
SCREW_012,2023-11-05,88.0,4.32,139.3,22.5,7404.0,0.0,1,80.9249201114842,65.5,0.4221212121212122,0.0
SCREW_012,2023-11-12,91.4,5.07,147.3,26.5,7584.0,0.0,1,87.4200327977095,64.9,0.4463636363636364,0.0
SCREW_012,2023-11-19,94.3,4.81,166.0,27.3,7683.0,0.0,1,89.83974987058674,67.0,0.503030303030303,0.0
SCREW_012,2023-11-26,90.4,4.95,169.5,31.0,7902.0,1.0,0,87.35752743156462,59.400000000000006,0.5136363636363637,219.0
SCREW_012,2023-12-03,94.0,4.74,162.0,23.2,8098.0,0.0,1,89.88858652015222,70.8,0.4909090909090909,0.0
SCREW_012,2023-12-10,82.1,1.61,248.8,23.8,8237.0,,0,76.3453990139103,58.3,0.753939393939394,139.0
SCREW_013,2023-01-01,89.5,5.08,138.6,25.5,0.0,0.0,1,82.9860227667093,64.0,0.42,0.0
SCREW_013,2023-01-08,92.4,5.52,159.9,22.8,182.0,0.0,1,89.24433064835526,69.60000000000001,0.4845454545454545,0.0
SCREW_013,2023-01-15,93.6,5.92,159.3,26.6,294.0,0.0,1,86.86078815978867,67.0,0.4827272727272728,0.0
SCREW_013,2023-01-22,89.9,5.67,165.9,26.9,521.0,0.0,1,82.1887242823901,63.00000000000001,0.5027272727272727,0.0
SCREW_013,2023-01-29,90.3,5.31,136.6,26.3,678.0,0.0,1,84.47313019355259,64.0,0.4139393939393939,0.0
SCREW_013,2023-02-05,78.7,3.27,287.2,29.8,834.0,1.0,0,69.94640837488387,48.900000000000006,0.8703030303030302,156.0
SCREW_013,2023-02-12,88.6,4.4,214.1,29.0,1029.0,0.0,1,85.14757839820714,59.6,0.6487878787878788,0.0
SCREW_013,2023-02-19,91.6,4.51,188.9,26.0,1165.0,0.0,1,89.08930940662283,65.6,0.5724242424242424,0.0
SCREW_013,2023-02-26,90.3,4.24,174.6,28.3,1332.0,0.0,1,88.85744049780855,62.0,0.5290909090909091,0.0
SCREW_013,2023-03-05,93.7,5.41,144.4,22.8,1454.0,0.0,1,85.70791137702163,70.9,0.4375757575757576,0.0
SCREW_013,2023-03-12,87.4,2.4,265.8,29.9,1656.0,1.0,0,81.09126868729189,57.50000000000001,0.8054545454545455,202.0
SCREW_013,2023-03-19,88.2,4.75,164.7,22.9,1892.0,0.0,1,83.31116934182091,65.30000000000001,0.499090909090909,0.0
SCREW_013,2023-03-26,89.5,4.27,86.1,27.2,2030.0,0.0,1,83.94006274736036,62.3,0.2609090909090908,0.0
SCREW_013,2023-04-02,90.2,5.35,112.7,22.8,2241.0,0.0,1,87.45097809459675,67.4,0.3415151515151515,0.0
SCREW_013,2023-04-09,91.8,4.48,92.0,31.2,2326.0,0.0,1,81.90849604076635,60.6,0.2787878787878788,0.0
SCREW_013,2023-04-16,89.0,5.76,119.4,20.5,2508.0,0.0,1,83.74155763604955,68.5,0.3618181818181818,0.0
SCREW_013,2023-04-23,73.5,2.64,232.2,30.9,2696.0,1.0,0,68.28121041079021,42.6,0.7036363636363636,188.0
SCREW_013,2023-04-30,88.3,5.31,180.7,31.0,2834.0,0.0,1,81.84846675220261,57.3,0.5475757575757575,0.0
SCREW_013,2023-05-07,86.4,4.84,140.9,27.3,3063.0,0.0,1,80.43798153652658,59.10000000000001,0.426969696969697,0.0
SCREW_013,2023-05-14,78.7,2.88,318.0,26.4,3205.0,2.0,0,73.25223195144174,52.3,0.9636363636363636,142.0
SCREW_013,2023-05-21,92.8,5.53,142.6,26.6,3375.0,1.0,0,89.38094891089062,66.19999999999999,0.4321212121212121,312.0
SCREW_013,2023-05-28,88.3,4.79,184.2,30.3,3505.0,0.0,1,82.357063285728,58.0,0.5581818181818181,0.0
SCREW_013,2023-06-04,88.8,4.52,115.6,24.2,3720.0,0.0,1,80.03595100704993,64.6,0.3503030303030303,0.0
SCREW_013,2023-06-11,89.5,4.97,141.1,31.2,3938.0,0.0,1,81.80915990769005,58.3,0.4275757575757575,0.0
SCREW_013,2023-06-18,82.0,2.52,279.0,21.2,4011.0,1.0,0,73.81362674672121,60.8,0.8454545454545455,73.0
SCREW_013,2023-06-25,87.3,4.26,142.8,25.9,4288.0,0.0,1,83.32243135286237,61.4,0.4327272727272727,0.0
SCREW_013,2023-07-02,89.5,3.87,172.1,22.5,4300.0,0.0,1,86.47920964051715,67.0,0.5215151515151515,0.0
SCREW_013,2023-07-09,91.4,4.64,147.8,31.1,4489.0,0.0,1,86.6515738401993,60.3,0.4478787878787879,0.0
SCREW_013,2023-07-16,90.8,4.47,160.9,26.6,4648.0,0.0,1,85.6885501754226,64.19999999999999,0.4875757575757576,0.0
SCREW_013,2023-07-23,91.5,5.2,151.3,18.8,4844.0,0.0,1,84.3116169630581,72.7,0.4584848484848485,0.0
SCREW_013,2023-07-30,81.5,2.04,238.3,27.7,5033.0,1.0,0,79.88492925942964,53.8,0.7221212121212122,189.0
SCREW_013,2023-08-06,86.9,4.8,128.2,27.6,5220.0,0.0,1,78.84089936107878,59.3,0.3884848484848484,0.0
SCREW_013,2023-08-13,88.3,5.8,179.4,25.5,5390.0,2.0,0,83.61601579715797,62.8,0.5436363636363637,170.0
SCREW_013,2023-08-20,81.4,3.09,230.7,29.6,5533.0,1.0,0,77.25376213989485,51.8,0.6990909090909091,313.0
SCREW_013,2023-08-27,90.7,4.93,141.4,23.4,5671.0,0.0,1,87.72420875052033,67.30000000000001,0.4284848484848485,0.0
SCREW_013,2023-09-03,92.1,5.45,179.8,24.9,5858.0,0.0,1,90.40971334373154,67.19999999999999,0.5448484848484849,0.0
SCREW_013,2023-09-10,75.1,1.37,264.0,18.2,6000.0,2.0,0,68.45365883207617,56.89999999999999,0.8,142.0
SCREW_013,2023-09-17,83.7,2.1,301.2,32.2,6208.0,1.0,0,78.5533640656232,51.5,0.9127272727272728,350.0
SCREW_013,2023-09-24,85.3,5.24,148.3,30.2,6382.0,0.0,1,82.8799217994821,55.1,0.4493939393939394,0.0
SCREW_013,2023-10-01,79.7,2.36,194.9,26.3,6560.0,2.0,0,77.29015754412724,53.400000000000006,0.5906060606060606,178.0
SCREW_013,2023-10-08,80.7,2.0,242.2,29.8,6740.0,1.0,0,76.37156939858026,50.900000000000006,0.7339393939393939,358.0
SCREW_013,2023-10-15,89.5,6.16,190.7,31.3,6865.0,0.0,1,81.16195694942121,58.2,0.5778787878787879,0.0
SCREW_013,2023-10-22,90.1,5.28,154.9,29.2,7033.0,0.0,1,85.6191827027272,60.89999999999999,0.4693939393939394,0.0
SCREW_013,2023-10-29,81.4,2.64,264.4,30.2,7173.0,1.0,0,79.40628590623622,51.2,0.8012121212121212,140.0
SCREW_013,2023-11-05,85.9,4.61,133.8,24.2,7339.0,0.0,1,81.39148612817189,61.7,0.4054545454545455,0.0
SCREW_013,2023-11-12,92.7,4.63,147.9,30.6,7627.0,0.0,1,88.24544713949534,62.1,0.4481818181818182,0.0
SCREW_013,2023-11-19,87.2,5.17,138.3,24.5,7727.0,0.0,1,87.59377328588315,62.7,0.4190909090909091,0.0
SCREW_013,2023-11-26,87.1,4.18,96.5,18.8,7860.0,0.0,1,82.20858973303562,68.3,0.2924242424242424,0.0
SCREW_013,2023-12-03,90.5,4.58,219.3,26.6,8053.0,0.0,1,85.96186906041736,63.9,0.6645454545454546,0.0
SCREW_013,2023-12-10,92.6,5.38,187.5,26.2,8209.0,0.0,1,86.20758727037315,66.39999999999999,0.5681818181818182,0.0
SCREW_014,2023-01-01,89.7,4.69,160.7,23.5,30.0,0.0,1,81.00208781010932,66.2,0.4869696969696969,0.0
SCREW_014,2023-01-08,90.2,5.53,169.2,24.5,145.0,0.0,1,82.94686994090449,65.7,0.5127272727272727,0.0
SCREW_014,2023-01-15,87.0,5.07,151.4,26.4,341.0,0.0,1,82.53777738110966,60.6,0.4587878787878788,0.0
SCREW_014,2023-01-22,91.2,5.19,125.1,27.0,527.0,0.0,1,88.41305181748335,64.2,0.3790909090909091,0.0
SCREW_014,2023-01-29,76.0,2.14,201.1,28.6,677.0,1.0,0,65.85328039350028,47.4,0.6093939393939394,150.0
SCREW_014,2023-02-05,90.6,5.02,141.5,27.9,836.0,0.0,1,85.48156313197101,62.7,0.4287878787878788,0.0
SCREW_014,2023-02-12,92.0,4.84,165.5,31.8,1025.0,0.0,1,86.97214141617411,60.2,0.5015151515151515,0.0
SCREW_014,2023-02-19,75.1,2.23,239.4,28.3,1206.0,3.0,0,70.14825017422,46.8,0.7254545454545455,181.0
SCREW_014,2023-02-26,86.8,2.09,243.8,26.5,1318.0,2.0,0,81.40383047846429,60.3,0.7387878787878788,293.0
SCREW_014,2023-03-05,91.5,5.44,110.2,27.6,1506.0,1.0,0,86.78872082384788,63.9,0.3339393939393939,481.0
SCREW_014,2023-03-12,87.8,5.51,164.3,31.4,1705.0,0.0,1,83.94732401376046,56.4,0.4978787878787879,0.0
SCREW_014,2023-03-19,90.7,4.45,145.9,21.5,1844.0,0.0,1,86.79371788248079,69.2,0.4421212121212121,0.0
SCREW_014,2023-03-26,87.9,4.65,80.0,25.8,2012.0,0.0,1,82.965506540432,62.10000000000001,0.2424242424242424,0.0
SCREW_014,2023-04-02,85.4,5.4,154.4,24.8,2148.0,0.0,1,81.48684954226754,60.60000000000001,0.4678787878787879,0.0
SCREW_014,2023-04-09,77.0,2.1,222.0,31.7,2319.0,2.0,0,73.42569156535433,45.3,0.6727272727272727,171.0
SCREW_014,2023-04-16,80.4,2.45,202.8,26.6,2553.0,1.0,0,75.18713954461622,53.8,0.6145454545454546,405.0
SCREW_014,2023-04-23,87.9,5.16,224.1,31.5,2722.0,0.0,1,83.40995443484172,56.400000000000006,0.6790909090909091,0.0
SCREW_014,2023-04-30,92.8,4.99,168.4,18.9,2938.0,0.0,1,84.79201402283462,73.9,0.5103030303030304,0.0
SCREW_014,2023-05-07,94.2,5.28,192.1,21.5,2996.0,0.0,1,94.50193961678605,72.7,0.5821212121212122,0.0
SCREW_014,2023-05-14,90.3,5.97,147.9,25.0,3167.0,0.0,1,83.11698629615508,65.3,0.4481818181818182,0.0
SCREW_014,2023-05-21,90.4,4.61,155.0,24.5,3358.0,0.0,1,82.90782961500474,65.9,0.4696969696969697,0.0
SCREW_014,2023-05-28,92.1,5.04,98.9,32.5,3578.0,0.0,1,91.2467804648163,59.6,0.2996969696969697,0.0
SCREW_014,2023-06-04,77.9,2.4,255.9,24.0,3672.0,3.0,0,73.5853751881607,53.900000000000006,0.7754545454545455,94.0
SCREW_014,2023-06-11,74.2,1.29,270.3,33.0,3846.0,2.0,0,69.94288173199159,41.2,0.8190909090909091,268.0
SCREW_014,2023-06-18,80.3,2.62,306.5,23.2,4032.0,1.0,0,78.11502338943563,57.1,0.9287878787878788,454.0
SCREW_014,2023-06-25,90.6,4.84,180.2,25.6,4186.0,0.0,1,87.15563337518175,65.0,0.546060606060606,0.0
SCREW_014,2023-07-02,89.8,4.64,177.3,27.0,4361.0,0.0,1,87.02115169093166,62.8,0.5372727272727273,0.0
SCREW_014,2023-07-09,80.9,2.2,226.9,27.5,4553.0,1.0,0,72.39545911315275,53.400000000000006,0.6875757575757576,192.0
SCREW_014,2023-07-16,91.0,4.92,125.8,22.0,4736.0,0.0,1,84.12864321370508,69.0,0.3812121212121212,0.0
SCREW_014,2023-07-23,93.5,5.2,189.7,22.5,4873.0,0.0,1,85.95688981001169,71.0,0.5748484848484848,0.0
SCREW_014,2023-07-30,76.7,3.58,196.5,27.4,5061.0,1.0,0,70.25665587191354,49.3,0.5954545454545455,188.0
SCREW_014,2023-08-06,87.6,5.01,175.1,26.7,5180.0,0.0,1,84.85810354243445,60.89999999999999,0.5306060606060606,0.0
SCREW_014,2023-08-13,89.6,3.87,143.4,32.3,5410.0,0.0,1,85.64904053255954,57.3,0.4345454545454545,0.0
SCREW_014,2023-08-20,88.3,4.8,138.1,18.9,5572.0,0.0,1,82.32125087754416,69.4,0.4184848484848484,0.0
SCREW_014,2023-08-27,91.9,4.87,163.0,29.2,5692.0,0.0,1,89.3442556177839,62.7,0.4939393939393939,0.0
SCREW_014,2023-09-03,83.9,1.96,297.4,18.3,5864.0,1.0,0,77.47400313965522,65.60000000000001,0.9012121212121212,172.0
SCREW_014,2023-09-10,89.8,5.95,122.2,28.7,6051.0,0.0,1,85.28065079631627,61.1,0.3703030303030303,0.0
SCREW_014,2023-09-17,94.2,4.8,174.2,28.8,6191.0,0.0,1,89.9496416150992,65.4,0.5278787878787878,0.0
SCREW_014,2023-09-24,90.0,4.18,118.4,30.3,6364.0,0.0,1,83.57808006359302,59.7,0.3587878787878788,0.0
SCREW_014,2023-10-01,88.8,5.23,163.5,22.4,6596.0,0.0,1,82.91147337702792,66.4,0.4954545454545455,0.0
SCREW_014,2023-10-08,89.7,4.91,93.8,21.7,6735.0,0.0,1,85.42193233163816,68.0,0.2842424242424242,0.0
SCREW_014,2023-10-15,87.5,4.25,130.5,24.4,6903.0,2.0,0,80.1813403932715,63.1,0.3954545454545454,168.0
SCREW_014,2023-10-22,79.0,2.15,192.5,31.0,7032.0,1.0,0,76.1621266551998,48.0,0.5833333333333334,297.0
SCREW_014,2023-10-29,94.0,4.69,150.4,23.4,7244.0,0.0,1,87.76812878611148,70.6,0.4557575757575757,0.0
SCREW_014,2023-11-05,84.0,1.61,203.7,21.2,7375.0,1.0,0,77.81379748406323,62.8,0.6172727272727272,131.0
SCREW_014,2023-11-12,94.2,4.93,149.2,22.4,7564.0,0.0,1,89.81909287862798,71.80000000000001,0.4521212121212121,0.0
SCREW_014,2023-11-19,91.1,4.99,142.9,20.3,7710.0,0.0,1,85.44773395551576,70.8,0.433030303030303,0.0
SCREW_014,2023-11-26,90.8,4.51,186.1,24.8,7874.0,0.0,1,88.3022271527706,66.0,0.563939393939394,0.0
SCREW_014,2023-12-03,84.4,2.59,236.9,32.5,8079.0,1.0,0,77.5519459615862,51.900000000000006,0.7178787878787879,205.0
SCREW_014,2023-12-10,91.1,5.52,112.2,20.9,8247.0,0.0,1,86.46980427288597,70.19999999999999,0.34,0.0
SCREW_015,2023-01-01,91.0,5.06,124.1,28.9,0.0,0.0,1,87.04544604103808,62.1,0.376060606060606,0.0
SCREW_015,2023-01-08,76.0,2.07,233.5,27.0,147.0,1.0,0,68.90198154832622,49.0,0.7075757575757575,147.0
SCREW_015,2023-01-15,91.6,4.74,139.5,33.7,288.0,0.0,1,88.00868738108551,57.89999999999999,0.4227272727272727,0.0
SCREW_015,2023-01-22,92.0,5.44,205.3,32.8,503.0,0.0,1,89.81692259272712,59.2,0.6221212121212122,0.0
SCREW_015,2023-01-29,88.9,5.2,151.0,21.2,665.0,0.0,1,87.01325834704781,67.7,0.4575757575757576,0.0
SCREW_015,2023-02-05,88.5,4.7,128.4,31.5,847.0,0.0,1,82.28798009730872,57.0,0.3890909090909091,0.0
SCREW_015,2023-02-12,85.0,2.14,225.9,26.8,1036.0,1.0,0,82.56085870499257,58.2,0.6845454545454546,189.0
SCREW_015,2023-02-19,90.4,4.98,135.1,23.4,1159.0,0.0,1,81.89041163603127,67.0,0.4093939393939393,0.0
SCREW_015,2023-02-26,88.6,5.54,151.6,24.1,1297.0,0.0,1,87.76385881576743,64.5,0.4593939393939393,0.0
SCREW_015,2023-03-05,87.7,4.72,149.4,27.3,1535.0,0.0,1,79.30708726341993,60.400000000000006,0.4527272727272727,0.0
SCREW_015,2023-03-12,91.8,5.66,184.6,27.1,1704.0,0.0,1,86.37796506559476,64.69999999999999,0.5593939393939393,0.0
SCREW_015,2023-03-19,92.0,4.15,175.1,28.2,1815.0,0.0,1,87.19342622374079,63.8,0.5306060606060606,0.0
SCREW_015,2023-03-26,90.1,5.74,195.2,27.8,2012.0,0.0,1,86.1898381736179,62.3,0.5915151515151514,0.0
SCREW_015,2023-04-02,89.7,5.07,180.4,28.4,2118.0,0.0,1,83.90172777129587,61.3,0.5466666666666666,0.0
SCREW_015,2023-04-09,89.1,4.74,127.2,23.1,2443.0,0.0,1,84.17526940484969,66.0,0.3854545454545454,0.0
SCREW_015,2023-04-16,78.0,2.26,242.3,26.3,2495.0,1.0,0,70.79339623596695,51.7,0.7342424242424243,52.0
SCREW_015,2023-04-23,87.8,4.63,186.9,29.6,2707.0,0.0,1,82.57154470267592,58.2,0.5663636363636364,0.0
SCREW_015,2023-04-30,88.8,4.19,136.4,20.8,2814.0,2.0,0,83.49939647707625,68.0,0.4133333333333333,107.0
SCREW_015,2023-05-07,75.4,1.99,284.5,31.6,3017.0,1.0,0,71.12722442442772,43.8,0.8621212121212121,310.0
SCREW_015,2023-05-14,92.0,5.47,178.6,21.8,3163.0,0.0,1,87.11389124744214,70.2,0.5412121212121211,0.0
SCREW_015,2023-05-21,90.6,4.95,113.1,25.2,3355.0,0.0,1,84.98439646221587,65.39999999999999,0.3427272727272727,0.0
SCREW_015,2023-05-28,74.3,2.55,212.8,22.7,3504.0,1.0,0,72.72033678531325,51.6,0.6448484848484849,149.0
SCREW_015,2023-06-04,93.2,4.27,138.5,22.6,3666.0,0.0,1,90.89637084421145,70.6,0.4196969696969697,0.0
SCREW_015,2023-06-11,91.1,5.52,202.6,28.8,3848.0,0.0,1,84.61347181195457,62.3,0.6139393939393939,0.0
SCREW_015,2023-06-18,89.4,5.86,197.8,34.8,4015.0,0.0,1,84.05826912374413,54.60000000000001,0.5993939393939395,0.0
